Source,Target,trade_value,Year,ln_trade_value,Source Area,Target Area,Source Exchange Rate,Target Exchange Rate,Ex Rate Source / Target,Ex Rate Target / Source,Source Consumer Price Index,Target Consumer Price Index,exchange_rate ijt,Source GDP,Target GDP,level of output ijt
IND,RUS,16.756,2006,2.8187564030847883,3287260.0,17098240.0,45.31,27.19,1.666421478484737,0.6000882807327301,69.87,67.39,0.6221719568896849,75.65,63.96,4.24218766410006
IND,RUS,48.98,2007,3.891412051524022,3287260.0,17098240.0,41.35,25.58,1.6164972634870995,0.6186215235792019,74.32,73.46,0.6258637575878884,80.02,72.79,4.334927593279628
IND,RUS,0.178,2009,-1.725971728690052,3287260.0,17098240.0,48.41,31.74,1.5252047889098928,0.6556496591613303,89.29,93.59,0.6255257833797969,91.15,87.58,4.492529581248962
IND,RUS,0.428,2011,-0.8486320834003402,3287260.0,17098250.0,46.67,29.38,1.588495575221239,0.6295264623955431,108.91,108.44,0.6322549522270251,108.86,115.91,4.7214383404533535
IND,RUS,0.041,2017,-3.1941832122778293,3287260.0,17098250.0,65.12,58.34,1.1162152896811792,0.8958845208845209,159.18,168.18,0.8479420741728982,142.75,166.07,5.036752117377391
IND,RUS,0.003,2019,-5.809142990314028,3287260.0,17098250.0,70.42,64.74,1.0877355576150758,0.9193410962794659,171.62,180.75,0.8729035626195405,151.15,188.31,5.128181131111509
IND,RWA,0.114,2014,-2.1715568305876416,3287260.0,26340.0,61.03,682.44,0.0894291073207901,11.182041618875964,139.92,123.24,12.695482500106497,130.34,120.74,4.831892947136257
IND,RWA,0.004,2017,-5.521460917862246,3287260.0,26340.0,65.12,831.55,0.0783115867957429,12.769502457002455,159.18,146.63,13.862438799056473,142.75,137.75,4.943267648284571
IND,RWA,0.099,2020,-2.312635428847547,3287260.0,26340.0,74.1,943.28,0.07855567805953693,12.72982456140351,182.99,165.95,14.0369424314024,156.46,149.73,5.0308170292032806
IND,SAU,6.658,1999,1.8958191391528332,3287260.0,2149690.0,43.06,3.75,11.482666666666667,0.08708778448676265,52.24,77.56,0.0586573731509603,,,
IND,SAU,14.246,2000,2.656476165556162,3287260.0,2149690.0,44.94,3.75,11.984,0.08344459279038718,54.34,76.69,0.059126081265218934,,,
IND,SAU,7.465,2003,2.0102254309911536,3287260.0,2149690.0,46.58,3.75,12.421333333333333,0.08050665521683126,61.05,76.48,0.06426426910287066,,,
IND,SAU,2209.794,2004,7.700654577497544,3287260.0,2149690.0,45.32,3.75,12.085333333333333,0.08274492497793469,63.35,76.88,0.06818276531415404,,,
IND,SAU,0.19,2005,-1.6607312068216509,3287260.0,2149690.0,44.1,3.75,11.76,0.08503401360544217,66.04,77.25,0.0726944499482641,71.45,,
IND,SAU,10.77,2006,2.3767644911682972,3287260.0,2149690.0,45.31,3.75,12.082666666666666,0.08276318693445155,69.87,78.95,0.07324463421292121,75.65,,
IND,SAU,4.044,2007,1.397234301158225,3287260.0,2149690.0,41.35,3.75,11.026666666666667,0.09068923821039902,74.32,82.24,0.08195554698196565,80.02,,
IND,SAU,24.903,2008,3.2149882781410084,3287260.0,2149690.0,43.51,3.75,11.602666666666666,0.08618708342909677,80.53,90.36,0.07681104281258481,87.22,,
IND,SAU,33.74,2009,3.5186840771178223,3287260.0,2149690.0,48.41,3.75,12.909333333333333,0.07746333402189631,89.29,94.93,0.0728610670474573,91.15,,
IND,SAU,38.262,2010,3.64445723656119,3287260.0,2149690.0,45.73,3.75,12.194666666666667,0.08200306144762738,100.0,100.0,0.08200306144762738,100.0,100.0,4.605170185988092
IND,SAU,32.928,2011,3.494323359651639,3287260.0,2149690.0,46.67,3.75,12.445333333333334,0.08035140347118062,108.91,105.83,0.0826898927718632,108.86,115.41,4.719276829219184
IND,SAU,47.266,2012,3.8557912209580945,3287260.0,2149690.0,53.44,3.75,14.250666666666666,0.07017215568862276,119.24,108.86,0.0768631990107604,116.73,120.02,4.77376098561297
IND,SAU,76.64,2013,4.339119133662605,3287260.0,2149690.0,58.6,3.75,15.626666666666667,0.06399317406143344,131.18,112.7,0.07448646471498527,124.39,118.59,4.799546978599288
IND,SAU,71.338,2014,4.267429144774658,3287260.0,2149690.0,61.03,3.75,16.27466666666667,0.061445190889726366,139.92,115.23,0.07461087485282056,130.34,115.92,4.811523359458331
IND,SAU,104.522,2015,4.6493975755631,3287260.0,2149690.0,64.15,3.75,17.10666666666667,0.05845674201091192,146.79,116.62,0.07357970468000137,132.95,96.7,4.7307932600741385
IND,SAU,91.853,2016,4.520189473076575,3287260.0,2149690.0,67.2,3.75,17.92,0.055803571428571425,154.05,119.03,0.07222162630069251,136.3,93.98,4.728970166188578
IND,SAU,165.139,2017,5.10678754350286,3287260.0,2149690.0,65.12,3.75,17.365333333333336,0.05758599508599508,159.18,118.03,0.07766278656094804,142.75,100.96,4.787909623664511
IND,SAU,114.621,2018,4.741631033566427,3287260.0,2149690.0,68.39,3.75,18.237333333333332,0.05483257786226056,165.45,120.93,0.07501901932780128,149.51,116.33,4.881897130027255
IND,SAU,30.105,2019,3.404691270916411,3287260.0,2149690.0,70.42,3.75,18.778666666666666,0.053251917069014484,171.62,118.4,0.07718829398128603,151.15,114.27,4.878418395192044
IND,SAU,45.008,2020,3.8068402517475013,3287260.0,2149690.0,74.1,3.75,19.759999999999998,0.05060728744939272,182.99,122.48,0.07560930380767777,156.46,104.6,4.851471968943878
IND,SAU,80.111,2021,4.3834131729852155,,,73.92,3.75,19.712,0.05073051948051948,192.38,126.23,0.07731551404311446,169.81,119.07,4.957195860210646
IND,SDN,0.037,2005,-3.2968373663379125,3287260.0,2505810.0,44.1,2.44,18.07377049180328,0.05532879818594104,66.04,56.58,0.06457960113466855,71.45,59.21,4.17504417545978
IND,SDN,0.046,2008,-3.079113882493042,3287260.0,2505810.0,43.51,2.09,20.81818181818182,0.048034934497816595,80.53,79.56,0.04862057912404689,87.22,80.03,4.425417613396787
IND,SDN,0.042,2010,-3.170085660698769,3287260.0,2505810.0,45.73,2.31,19.796536796536795,0.05051388585173847,100.0,100.0,0.05051388585173847,100.0,100.0,4.605170185988092
IND,SEN,0.578,2016,-0.5481814103097596,3287260.0,196710.0,67.2,592.61,0.11339666897284892,8.81860119047619,154.05,105.48,12.879271078809795,136.3,109.06,4.803378264100202
IND,SEN,0.17,2018,-1.7719568419318752,3287260.0,196710.0,68.39,555.45,0.1231253938248267,8.121801432958035,165.45,107.36,12.51631936552633,149.51,108.79,4.848391349329414
IND,SEN,0.029,2019,-3.540459448995663,3287260.0,196710.0,70.42,585.91,0.12018910754211398,8.320221527975006,171.62,109.25,13.070173168247786,151.15,111.06,4.864171658519464
IND,SEN,0.064,2021,-2.7488721956224653,,,73.92,554.53,0.13330207563161597,7.501758658008657,192.38,114.47,12.607568189287196,169.81,114.68,4.9384129029866894
IND,SER,0.789,2018,-0.23698895813626278,3287260.0,,68.39,,inf,,165.45,,,149.51,,
IND,SGP,409.553,1997,6.015066321047711,3287260.0,680.0,36.31,1.48,24.533783783783786,0.04076012117873864,44.08,84.27,0.021320827596520698,,90.28,
IND,SGP,1317.67,2000,7.1836203043496365,3287260.0,680.0,44.94,1.72,26.127906976744185,0.03827325322652426,54.34,85.2,0.02441042934658836,,89.21,
IND,SGP,0.704,2002,-0.3509769228240947,3287260.0,685.0,48.61,1.79,27.156424581005584,0.03682369882740177,58.82,85.71,0.02527091313764756,,86.81,
IND,SGP,1.678,2004,0.5176026080450143,3287260.0,699.0,45.32,1.69,26.816568047337277,0.03729037952338923,63.35,87.58,0.02697357322227344,,88.62,
IND,SGP,132.77,2005,4.8886183079078105,3287260.0,699.0,44.1,1.66,26.566265060240966,0.037641723356009064,66.04,87.95,0.028264461744523465,71.45,90.31,4.386123050319291
IND,SGP,359.866,2006,5.8857317399360465,3287260.0,704.0,45.31,1.59,28.49685534591195,0.03509159126020746,69.87,88.8,0.0276109175827781,75.65,91.97,4.423789938574486
IND,SGP,4.837,2007,1.5762946938408462,3287260.0,705.0,41.35,1.51,27.3841059602649,0.036517533252720676,74.32,90.67,0.029932536355378847,80.02,97.41,4.480602739105977
IND,SGP,4.122,2008,1.4163384824682672,3287260.0,710.0,43.51,1.41,30.858156028368796,0.03240634336934038,80.53,96.68,0.02699299577506186,87.22,96.07,4.516755377418134
IND,SGP,295.428,2009,5.688425152335159,3287260.0,710.0,48.41,1.45,33.38620689655172,0.02995248915513324,89.29,97.25,0.027500850968245217,91.15,98.9,4.553307869876669
IND,SGP,15.047,2010,2.711178635776741,3287260.0,712.0,45.73,1.36,33.62499999999999,0.029739776951672868,100.0,100.0,0.029739776951672868,100.0,100.0,4.605170185988092
IND,SGP,39.258,2011,3.670155245115657,3287260.0,714.0,46.67,1.26,37.03968253968254,0.02699807156631669,108.91,105.25,0.027936911869715447,108.86,101.17,4.653432461611926
IND,SGP,94.459,2012,4.548165877920297,3287260.0,716.0,53.44,1.25,42.751999999999995,0.023390718562874252,119.24,110.06,0.025341716167882295,116.73,101.67,4.690797924975821
IND,SGP,70.196,2013,4.251291329351361,3287260.0,717.0,58.6,1.25,46.88,0.021331058020477814,131.18,112.66,0.024837637059526716,124.39,101.23,4.720408473416267
IND,SGP,17.329,2014,2.8523813986581086,3287260.0,719.0,61.03,1.27,48.05511811023622,0.02080943798132066,139.92,113.81,0.02558348618176247,130.34,100.96,4.742435409848568
IND,SGP,2.022,2015,0.7040871205982796,3287260.0,719.0,64.15,1.37,46.824817518248175,0.021356196414653156,146.79,113.22,0.027688359580524086,132.95,104.06,4.767470386775593
IND,SGP,2.627,2016,0.9658425107034028,3287260.0,719.0,67.2,1.38,48.69565217391305,0.020535714285714282,154.05,112.62,0.028090275135093993,136.3,104.53,4.782166225123552
IND,SGP,7.929,2017,2.0705269242902617,3287260.0,722.0,65.12,1.38,47.18840579710145,0.02119164619164619,159.18,113.27,0.029780932645768875,142.75,107.45,4.819060235812319
IND,SGP,0.173,2018,-1.7544636844843582,3287260.0,724.0,68.39,1.35,50.65925925925926,0.019739728030413805,165.45,113.76,0.028709019010477878,149.51,111.22,4.859436750992627
IND,SGP,2.007,2019,0.6966410698142012,3287260.0,726.0,70.42,1.36,51.77941176470588,0.019312695257029253,171.62,114.41,0.02896988689809772,151.15,110.82,4.863089992332336
IND,SGP,3.501,2020,1.2530486419725286,3287260.0,728.0,74.1,1.38,53.69565217391305,0.01862348178137652,182.99,114.2,0.029841601849160154,156.46,107.53,4.865285132329685
IND,SGP,3.451,2021,1.2386640441158663,,,73.92,1.34,55.16417910447761,0.018127705627705628,192.38,116.83,0.02985027825608156,169.81,111.86,4.925964127175826
IND,SLE,0.078,2011,-2.551046452292545,3287260.0,72300.0,46.67,4.35,10.72873563218391,0.09320762802656953,108.91,106.79,0.09505799015238961,108.86,117.37,4.727696995559043
IND,SLE,0.039,2014,-3.2441936328524905,3287260.0,72300.0,61.03,4.52,13.502212389380533,0.07406193675241683,139.92,125.69,0.0824468628403068,130.34,143.14,4.916984796607343
IND,SLE,0.326,2019,-1.1208578976154293,3287260.0,72300.0,70.42,9.01,7.8157602663707,0.1279466060778188,171.62,234.16,0.09377432753277787,151.15,242.52,5.254678451214499
IND,SLE,0.528,2021,-0.6386589952758756,,,73.92,10.44,7.080459770114943,0.1412337662337662,192.38,297.19,0.0914248526129814,169.81,286.99,5.397063768452609
IND,SLV,0.006,2008,-5.115995809754082,3287260.0,21040.0,43.51,1.0,43.51,0.022983222247759137,80.53,97.8,0.018924733002168133,87.22,97.48,4.524040445585813
IND,SUD,24.985,2012,3.2182756447961682,3287260.0,,53.44,,inf,,119.24,,,116.73,,
IND,SUD,298.772,2015,5.699680740701781,3287260.0,,64.15,,inf,,146.79,,,132.95,,
IND,SUR,2.123,2008,0.7528301827211191,3287260.0,163820.0,43.51,2.75,15.82181818181818,0.06320386118133763,80.53,93.63,0.054360855932213174,87.22,,
IND,SWE,1.11,2004,0.10436001532424286,3287260.0,447420.11,45.32,7.35,6.165986394557823,0.16218005295675197,63.35,92.29,0.11132415597367253,,88.98,
IND,SWE,120.623,2010,4.792669979210815,3287260.0,447420.11,45.73,7.21,6.34257975034674,0.15766455280997158,100.0,100.0,0.15766455280997158,100.0,100.0,4.605170185988092
IND,SWE,861.863,2011,6.759096325317934,3287260.0,447420.11,46.67,6.49,7.191063174114022,0.13906149560745662,108.91,102.96,0.14709778056146175,108.86,101.09,4.65303693108601
IND,SWE,0.645,2013,-0.43850496218636453,3287260.0,528447.52,58.6,6.51,9.001536098310293,0.11109215017064845,131.18,103.83,0.14035508291809368,124.39,103.05,4.72931804927917
IND,SWE,160.597,2014,5.0788981213880025,3287260.0,528447.52,61.03,6.86,8.896501457725947,0.1124037358676061,139.92,103.64,0.15175155077764804,130.34,104.85,4.7613385891260815
IND,SYC,0.062,2005,-2.7806208939370456,3287260.0,460.0,44.1,5.5,8.018181818181818,0.12471655328798185,66.04,54.1,0.15224179628721482,71.45,,
IND,SYC,0.067,2006,-2.703062659591171,3287260.0,460.0,45.31,5.52,8.208333333333334,0.12182741116751268,69.87,53.91,0.15789429082311468,75.65,,
IND,SYC,4.656,2009,1.5381567104291367,3287260.0,460.0,48.41,13.61,3.556943423952976,0.28114026027680233,89.29,102.46,0.2450030630501238,91.15,,
IND,SYC,0.159,2011,-1.8388510767619055,3287260.0,460.0,46.67,12.38,3.769789983844911,0.2652667666595243,108.91,102.56,0.2816907523097581,108.86,,
IND,SYC,0.271,2012,-1.305636458102436,3287260.0,460.0,53.44,13.7,3.9007299270072995,0.2563622754491018,119.24,109.85,0.27827617409695854,116.73,,
IND,SYC,1.035,2013,0.03440142671733232,3287260.0,460.0,58.6,12.06,4.859038142620232,0.20580204778156996,131.18,114.62,0.2355357932994796,124.39,,
IND,SYC,1.329,2017,0.28442677973110825,3287260.0,460.0,65.12,13.65,4.770695970695971,0.2096130221130221,159.18,123.09,0.27107158063165865,142.75,,
IND,SYC,0.072,2019,-2.631089159966082,3287260.0,460.0,70.42,14.03,5.019244476122595,0.19923317239420618,171.62,130.3,0.2624128706545945,151.15,,
IND,SYC,0.109,2020,-2.2164073967529934,3287260.0,460.0,74.1,17.62,4.2054483541430185,0.23778677462887993,182.99,141.09,0.30840316031851117,156.46,,
IND,SYC,1.002,2021,0.001998002662673058,,,73.92,16.92,4.368794326241135,0.2288961038961039,192.38,,,169.81,,
IND,TGO,0.228,2006,-1.4784096500276962,3287260.0,56790.0,45.31,522.43,0.08672932258867218,11.53012580004414,69.87,86.62,9.30050669186197,75.65,,
IND,TGO,0.283,2016,-1.2623083813388996,3287260.0,56790.0,67.2,592.61,0.11339666897284892,8.81860119047619,154.05,112.61,12.063808839293642,136.3,,
IND,TGO,0.039,2018,-3.2441936328524905,3287260.0,56790.0,68.39,555.45,0.1231253938248267,8.121801432958035,165.45,112.54,11.940217230166223,149.51,,
IND,TGO,0.057,2019,-2.864704011147587,3287260.0,56790.0,70.42,585.91,0.12018910754211398,8.320221527975006,171.62,113.31,12.601857017307127,151.15,,
IND,TGO,0.21,2021,-1.5606477482646683,,,73.92,554.53,0.13330207563161597,7.501758658008657,192.38,,,169.81,,
IND,THA,3.771,1998,1.32734021827622,3287260.0,513120.0,41.26,41.36,0.9975822050290135,1.0024236548715464,49.91,75.92,0.6589958458197955,,74.7,
IND,THA,67.161,1999,4.207092721913854,3287260.0,513120.0,43.06,37.81,1.1388521555144142,0.8780771017185323,52.24,76.14,0.6024526897002381,,72.77,
IND,THA,780.757,2000,6.660263961861069,3287260.0,513120.0,44.94,40.11,1.1204188481675392,0.8925233644859814,54.34,77.35,0.6270164140422525,,73.74,
IND,THA,446.007,2001,6.100334646964162,3287260.0,513120.0,47.19,44.43,1.062120189061445,0.9415130324221234,56.39,78.61,0.6753837921165696,,75.16,
IND,THA,21.694,2003,3.0770357246180255,3287260.0,513120.0,46.58,41.48,1.1229508196721312,0.8905109489051094,61.05,80.59,0.6745960222193439,,78.82,
IND,THA,9.9,2005,2.2925347571405443,3287260.0,513120.0,44.1,40.22,1.0964694181999006,0.9120181405895691,66.04,86.57,0.6957338339440354,71.45,85.48,4.358640167413411
IND,THA,0.065,2007,-2.7333680090865,3287260.0,513120.0,41.35,34.52,1.197856315179606,0.8348246674727933,74.32,92.62,0.669878744186763,80.02,91.88,4.451379990624993
IND,THA,0.073,2008,-2.617295837833746,3287260.0,513120.0,43.51,33.31,1.3062143500450314,0.7655711330728568,80.53,97.68,0.6311572824156138,87.22,98.49,4.5291943412981155
IND,THA,1297.607,2009,7.168277077921197,3287260.0,513120.0,48.41,34.29,1.4117818606007582,0.7083247262962198,89.29,96.85,0.6530337099740782,91.15,94.78,4.532032458832057
IND,THA,1.146,2010,0.13627761829254775,3287260.0,513120.0,45.73,31.69,1.443041969075418,0.6929805379400832,100.0,100.0,0.6929805379400832,100.0,100.0,4.605170185988092
IND,THA,2.089,2011,0.7366854825744287,3287260.0,513120.0,46.67,30.49,1.5306657920629716,0.6533104778230125,108.91,103.81,0.6854064554446035,108.86,104.49,4.669577013026037
IND,THA,6.715,2012,1.904343829975201,3287260.0,513120.0,53.44,31.08,1.7194337194337195,0.5815868263473054,119.24,106.94,0.6484796444141827,116.73,106.39,4.713487581596423
IND,THA,0.011,2015,-4.509860006183766,3287260.0,513120.0,64.15,34.25,1.8729927007299272,0.5339049103663289,146.79,110.34,0.7102764345901162,132.95,113.83,4.812339612513076
IND,THA,6.635,2017,1.8923586677841708,3287260.0,513120.0,65.12,33.94,1.918680023571008,0.5211916461916462,159.18,111.29,0.7454693704806024,142.75,118.2,4.866736476754059
IND,THA,29.536,2021,3.3856098583204415,,,73.92,31.98,2.3114446529080674,0.43262987012987014,192.38,113.69,0.7320726045877775,169.81,121.86,4.968776504889279
IND,TTO,0.47,2006,-0.7550225842780328,3287260.0,5130.0,45.31,6.31,7.180665610142632,0.1392628558817038,69.87,69.95,0.13910358456689986,75.65,,
IND,TTO,4.797,2007,1.5679907225199268,3287260.0,5130.0,41.35,6.33,6.532385466034755,0.15308343409915356,74.32,75.48,0.15073080050674473,80.02,,
IND,TTO,1.383,2009,0.32425505268262117,3287260.0,5130.0,48.41,6.32,7.659810126582277,0.13055153893823593,89.29,90.46,0.12886299924602132,91.15,,
IND,TTO,11.447,2010,2.437727686936339,3287260.0,5130.0,45.73,6.38,7.167711598746081,0.13951454187623005,100.0,100.0,0.13951454187623005,100.0,,
IND,TTO,8.011,2011,2.08081559723298,3287260.0,5130.0,46.67,6.41,7.280811232449298,0.13734733233340476,108.91,105.11,0.14231279577995543,108.86,,
IND,TTO,15.395,2012,2.7340427813764636,3287260.0,5130.0,53.44,6.43,8.311041990668741,0.12032185628742514,119.24,114.84,0.12493188909537245,116.73,,
IND,TTO,0.425,2014,-0.8556661100577202,3287260.0,5130.0,61.03,6.41,9.521060842433696,0.10503031296083894,139.92,127.68,0.1150990083762577,130.34,,
IND,TTO,5.401,2015,1.686584121610754,3287260.0,5130.0,64.15,6.38,10.05485893416928,0.09945440374123148,146.79,133.63,0.10924876094571107,132.95,,
IND,TTO,7.857,2016,2.0614048541936847,3287260.0,5130.0,67.2,6.67,10.07496251874063,0.09925595238095238,154.05,137.73,0.1110170584788043,136.3,,
IND,TTO,0.253,2021,-1.374365790254617,,,73.92,6.76,10.934911242603551,0.09145021645021645,192.38,147.0,0.11968158258974586,169.81,,
IND,TUR,32.252,2003,3.4735800568227755,3287260.0,785350.0,46.58,1.5,31.05333333333333,0.0322026620867325,61.05,56.05,0.03507533488661944,,56.56,
IND,TUR,78.851,2009,4.367559995636808,3287260.0,785350.0,48.41,1.55,31.232258064516127,0.03201817806238381,89.29,92.11,0.031037923343722185,91.15,93.45,4.524966517513121
IND,TZA,0.076,2006,-2.577021938695806,3287260.0,947300.0,45.31,1251.9,0.03619298666027638,27.62966232619731,69.87,71.14,27.136414207638545,75.65,,
IND,TZA,0.389,2009,-0.9441759353636907,3287260.0,947300.0,48.41,1320.31,0.03666563155622543,27.273497211319977,89.29,94.16,25.862898959205193,91.15,,
IND,TZA,0.178,2012,-1.725971728690052,3287260.0,947300.0,53.44,1571.7,0.034001399758223576,29.41055389221557,119.24,130.72,26.82768089127742,116.73,,
IND,TZA,0.077,2013,-2.563949857128453,3287260.0,947300.0,58.6,1597.56,0.03668093843110744,27.26211604095563,131.18,141.01,25.361636637490673,124.39,,
IND,TZA,0.63,2014,-0.4620354595965587,3287260.0,947300.0,61.03,1653.23,0.03691561367746775,27.088808782565952,139.92,149.66,25.32584608350012,130.34,,
IND,TZA,0.485,2015,-0.7236063880446539,3287260.0,947300.0,64.15,1991.39,0.03221367989193478,31.042712392829305,146.79,158.02,28.836601393136394,132.95,,
IND,TZA,0.835,2016,-0.18032355413128162,3287260.0,947300.0,67.2,2177.09,0.03086689112530947,32.39717261904762,154.05,166.2,30.028787256102813,136.3,,
IND,TZA,0.061,2017,-2.796881414808826,3287260.0,947300.0,65.12,2228.86,0.029216729628599374,34.2269656019656,159.18,175.04,31.12573345818604,142.75,,
IND,TZA,346.643,2018,5.848295431906089,3287260.0,947300.0,68.39,2263.78,0.03021053282562793,33.10103816347419,165.45,181.15,30.23222061356227,149.51,,
IND,TZA,0.023,2020,-3.7722610630529876,3287260.0,947300.0,74.1,2294.15,0.03229954449360329,30.960188933873148,182.99,193.6,29.263455439098387,156.46,,
IND,UGA,0.269,2010,-1.313043899380298,3287260.0,241550.0,45.73,2177.56,0.021000569444699572,47.617756396238796,100.0,100.0,47.617756396238796,100.0,100.0,4.605170185988092
IND,UGA,0.022,2012,-3.816712825623821,3287260.0,241550.0,53.44,2504.56,0.021337081163956943,46.86676646706587,119.24,131.34,42.54905766356734,116.73,112.97,4.743492936201704
IND,UGA,0.311,2014,-1.1679623668029029,3287260.0,241550.0,61.03,2599.79,0.023474972978586733,42.59855808618712,139.92,142.02,41.968668127160264,130.34,134.91,4.8873771551774805
IND,UGA,0.291,2015,-1.2344320118106447,3287260.0,241550.0,64.15,3240.65,0.019795411414376747,50.51675759937646,146.79,149.96,49.44888535617812,132.95,122.38,4.848552037861712
IND,UGA,0.282,2016,-1.2658482080440236,3287260.0,241550.0,67.2,3420.1,0.019648548288061753,50.894345238095234,154.05,158.52,49.45920946207779,136.3,129.93,4.8909270912985665
IND,UKR,7.97,2006,2.075684492802124,3287260.0,603550.0,45.31,5.05,8.972277227722772,0.11145442507172809,69.87,55.84,0.13945774856306664,75.65,,
IND,UKR,0.014,2018,-4.268697949366879,3287260.0,603550.0,68.39,27.2,2.514338235294118,0.39771896476092994,165.45,261.07,0.25204965227600207,149.51,341.11,5.4197841430682825
IND,UNS,0.318,2002,-1.1457038962019601,3287260.0,,48.61,,inf,,58.82,,,,,
IND,UNS,116.873,2009,4.761087875162969,3287260.0,,48.41,,inf,,89.29,,,91.15,,
IND,UNS,1.318,2010,0.2761154360803155,3287260.0,,45.73,,inf,,100.0,,,100.0,,
IND,UNS,139.281,2016,4.936493475215894,3287260.0,,67.2,,inf,,154.05,,,136.3,,
IND,USA,66.184,2003,4.192438741887882,3287260.0,9632030.0,46.58,1.0,46.58,0.021468441391155002,61.05,84.36,0.015536372059388487,,85.92,
IND,USA,5.006,2004,1.6106371930095824,3287260.0,9632030.0,45.32,1.0,45.32,0.02206531332744925,63.35,86.62,0.01613758484523101,,88.23,
IND,USA,2.324,2005,0.8432898389896647,3287260.0,9632030.0,44.1,1.0,44.1,0.022675736961451247,66.04,89.56,0.016720697509314878,71.45,90.99,4.3898737573722375
IND,USA,80.227,2006,4.384860116569875,3287260.0,9632030.0,45.31,1.0,45.31,0.022070183182520412,69.87,92.45,0.016679758777314237,75.65,93.8,4.433641148123272
IND,USA,44.097,2007,3.7863917529279605,3287260.0,9632030.0,41.35,1.0,41.35,0.02418379685610641,74.32,95.09,0.018901459484129014,80.02,96.34,4.475080102315582
IND,USA,3989.902,2008,8.291521948178763,3287260.0,9831510.0,43.51,1.0,43.51,0.022983222247759137,80.53,98.74,0.018744570463966412,87.22,98.18,4.527618095522263
IND,USA,2799.409,2009,7.937163602456015,3287260.0,9831510.0,48.41,1.0,48.41,0.020656889072505683,89.29,98.39,0.018746352528549982,91.15,98.81,4.552852657665772
IND,USA,2199.128,2010,7.695816197137215,3287260.0,9831510.0,45.73,1.0,45.73,0.021867483052700636,100.0,100.0,0.021867483052700636,100.0,100.0,4.605170185988092
IND,USA,3014.059,2011,8.011042954310042,3287260.0,9831510.0,46.67,1.0,46.67,0.021427040925648167,108.91,103.16,0.022621355440212695,108.86,102.08,4.657909736301267
IND,USA,5094.091,2012,8.535836519533747,3287260.0,9831510.0,53.44,1.0,53.44,0.018712574850299403,119.24,105.29,0.021191826623133254,116.73,103.99,4.702079158168357
IND,USA,39581.476,2013,10.586116510022638,3287260.0,9831510.0,58.6,1.0,58.6,0.017064846416382253,131.18,106.83,0.02095447489376602,124.39,105.81,4.742533412068972
IND,USA,96932.713,2014,11.48177233636557,3287260.0,9831510.0,61.03,1.0,61.03,0.016385384237260363,139.92,108.57,0.021116726190268675,130.34,107.79,4.775165655348886
IND,USA,89070.525,2015,11.39718375064903,3287260.0,9831510.0,64.15,1.0,64.15,0.015588464536243178,146.79,108.7,0.021050880490111647,132.95,108.86,4.790017885347542
IND,USA,58020.184,2016,10.9685462289906,3287260.0,9831510.0,67.2,1.0,67.2,0.01488095238095238,154.05,110.07,0.020826843956443304,136.3,109.96,4.807487500999766
IND,USA,92768.389,2017,11.437861224968886,3287260.0,9831510.0,65.12,1.0,65.12,0.015356265356265355,159.18,112.41,0.0217454881185866,142.75,112.04,4.839975399464014
IND,USA,61996.076,2018,11.034826371701731,3287260.0,9831510.0,68.39,1.0,68.39,0.014622020763269484,165.45,115.16,0.02100740999724675,149.51,114.74,4.875015989699781
IND,USA,33619.513,2019,10.42286192143235,3287260.0,9831510.0,70.42,1.0,70.42,0.014200511218403862,171.62,117.24,0.02078720347409136,151.15,116.8,4.889367895809797
IND,USA,18693.708,2020,9.835942275635514,3287260.0,9831510.0,74.1,1.0,74.1,0.01349527665317139,182.99,118.69,0.020806307816697556,156.46,118.32,4.913096602329739
IND,USA,7527.538,2021,8.926323308499905,,,73.92,1.0,73.92,0.013528138528138528,192.38,124.27,0.020942651404548887,169.81,123.64,4.976027141111063
IND,VNM,2799.996,2001,7.937373267590846,3287260.0,329250.0,47.19,14725.17,0.003204716821605455,312.0400508582327,56.39,47.88,367.5008034230522,,,
IND,VNM,2678.105,2003,7.892864733846941,3287260.0,329310.0,46.58,15509.58,0.003003305054037569,332.9665092314298,61.05,51.32,396.0951946332578,,,
IND,VNM,8350.509,2004,9.030077774070865,3287260.0,329314.0,45.32,15746.0,0.002878191286675981,347.4404236540159,63.35,55.3,398.0171941859296,,52.76,
IND,VNM,276.13,2007,5.6208717693173975,3287260.0,331212.0,41.35,16105.13,0.0025675048881940105,389.48319226118497,74.32,69.69,415.35931767615534,80.02,68.48,4.304409167631288
IND,VNM,1193.753,2008,7.084857404880787,3287260.0,331051.0,43.51,16302.25,0.0026689567391004307,374.6782348885314,80.53,85.81,351.62379973864853,87.22,84.01,4.449684750895688
IND,VNM,5199.193,2009,8.556258700218255,3287260.0,331051.0,48.41,17065.08,0.0028367871700572156,352.5114645734353,89.29,91.57,343.7342871220055,91.15,89.23,4.501861903518366
IND,VNM,664.021,2011,6.498313775482351,3287260.0,330957.0,46.67,20509.75,0.002275503114372433,439.46325262481247,108.91,118.68,403.28566602096663,108.86,121.41,4.744617950280968
IND,VNM,87.437,2012,4.470918534039085,3287260.0,330951.0,53.44,20828.0,0.0025657768388707507,389.745508982036,119.24,129.47,358.94998448303056,116.73,132.44,4.822996644171809
IND,VNM,192.269,2013,5.25889543315132,3287260.0,330960.0,58.6,20933.42,0.0027993514676531595,357.22559726962453,131.18,138.01,339.5467998683382,124.39,137.78,4.874540000693462
